A. Alle Seeventile schließen und den Hauptschalter des Bordnetzes ausschalten.	Frage 60 (Basis)<br>Welche Vorkehrungen sind für das längere Verlassen des Fahrzeugs zu treffen?<br>A. Alle Seeventile schließen und den Hauptschalter des Bordnetzes ausschalten.<br>B. Kraftstoff- und Wassertank auffüllen und das Bordnetz aufladen.<br>C. Tagestank schließen und Kraftstofffilter entwässern.<br>D. Fahrzeug seefest hinterlassen und den Hafenmeister verständigen.


A. Verringerung der Geschwindigkeit, um schädlichen Sog und Wellenschlag zu vermeiden.	Frage 61 (Basis)<br>Wie ist ein enges Gewässer zu befahren, wenn man sich am Ufer festgemachten Fahrzeugen nähert?<br>A. Verringerung der Geschwindigkeit, um schädlichen Sog und Wellenschlag zu vermeiden.<br>B. Beibehaltung der Geschwindigkeit, um durch Gleitfahrt schädlichen Sog und Wellenschlag auszuschließen.<br>C. Verringerung der Geschwindigkeit und nötigenfalls vom Rechtsfahrgebot abweichen.<br>D. Auf Höhe der festgemachten Fahrzeuge aufstoppen und überprüfen, dass kein Dritter behindert oder geschädigt wird.


A. Möglichst an Deck, geschützt vor Sonneneinstrahlung, sonst in einem besonders abgeschlossenen Raum für Gasbehälter, der in Bodenhöhe eine Öffnung nach außenbords hat.	Frage 62 (Basis)<br>Wo sollen die Gasbehälter einer Flüssiggasanlage gelagert werden?<br>A. Möglichst an Deck, geschützt vor Sonneneinstrahlung, sonst in einem besonders abgeschlossenen Raum für Gasbehälter, der in Bodenhöhe eine Öffnung nach außenbords hat.<br>B. Möglichst unten im Schiff, geschützt vor Sonneneinstrahlung, sonst in einem besonders abgeschlossenen Raum für Gasbehälter, der in Bodenhöhe eine Öffnung nach außenbords hat.<br>C. Möglichst auf dem Vorschiff, geschützt vor Sonneneinstrahlung, sonst in einem besonders abgeschlossenen Raum für Gasbehälter, der in Bodenhöhe eine Öffnung nach außenbords hat.<br>D. Möglichst an Deck, geschützt vor Sonneneinstrahlung, sonst in einem besonders abgeschlossenen Raum für Gasbehälter, der oben belüftet ist.


A. Beide Gase sind schwerer als Luft und bilden mit Luft ein explosives Gemisch.	Frage 63 (Basis)<br>Warum sind die Flüssiggase Propan und Butan an Bord besonders gefährlich?<br>A. Beide Gase sind schwerer als Luft und bilden mit Luft ein explosives Gemisch.<br>B. Beide Gase sind leichter als Luft und bilden mit Luft ein explosives Gemisch.<br>C. Beide Gase sind schwerer als Wasser und bilden mit Wasser ein explosives Gemisch.<br>D. Beide Gase sind schwerer als Luft und bilden mit Wasser ein explosives Gemisch.


A. Gaszuführung absperren und für Lüftung sorgen. Außerdem keine elektrischen Schalter betätigen und keinen Funk und keine Mobiltelefone benutzen.	Frage 64 (Basis)<br>Was ist zu tun, wenn Flüssiggas in das Innere des Bootes gelangt?<br>A. Gaszuführung absperren und für Lüftung sorgen. Außerdem keine elektrischen Schalter betätigen und keinen Funk und keine Mobiltelefone benutzen.<br>B. Gasleitung entleeren und für Lüftung sorgen. Außerdem keine elektrischen Schalter betätigen und keine Telefone benutzen.<br>C. Gaszuführung absperren und für Lüftung sorgen. Außerdem keine elektrischen Schalter betätigen und per Telefon Hilfe holen.<br>D. Gasleitung entleeren und die Gasfreiheit mit dem Feuerzeug prüfen sowie über Funk oder Mobiltelefon Hilfe anfordern.


A. Die Anlage muss abgenommen sein, Leitungen und Anschlüsse müssen dicht sein. Haupthahn und andere Absperrventile sind zu öffnen.	Frage 65 (Basis)<br>Was ist vor Inbetriebnahme einer Flüssiggasanlage zu prüfen?<br>A. Die Anlage muss abgenommen sein, Leitungen und Anschlüsse müssen dicht sein. Haupthahn und andere Absperrventile sind zu öffnen.<br>B. Die Anlage muss abgenommen sein, die Inbetriebnahme darf nur durch eine besonders geprüfte Person erfolgen.<br>C. Die Anlage muss abgenommen sein und jährlich überprüft werden. Die Inbetriebnahme darf nur durch eine besonders geprüfte Person erfolgen.<br>D. Die Abnahme der Anlage darf nicht länger als drei Jahre zurückliegen. Haupthahn und andere Absperrventile sind zu öffnen.


A. Haupthahn und Absperrventile sind zu schließen.	Frage 66 (Basis)<br>Was ist zu beachten, wenn eine Flüssiggasanlage außer Betrieb gesetzt wird?<br>A. Haupthahn und Absperrventile sind zu schließen.<br>B. Die Anlage ist gasfrei zu machen.<br>C. Gasflasche fachgerecht entsorgen.<br>D. Der Flüssiggasbehälter ist vollständig zu entleeren.


A. Entsprechend der Herstellerangabe, mindestens alle 2 Jahre.	Frage 67 (Basis)<br>Wie oft muss man aufblasbare Rettungsmittel warten lassen?<br>A. Entsprechend der Herstellerangabe, mindestens alle 2 Jahre.<br>B. Jährlich und nach jedem Einsatz oder Übungsgebrauch.<br>C. Entsprechend der Herstellerangabe, mindestens alle 3 Jahre.<br>D. Jährlich, jeweils vor Beginn der Wassersportsaison.


A. ABC-Pulver- und Schaumlöscher, mindestens alle 2 Jahre.	Frage 68 (Basis)<br>Welcher Feuerlöscher ist für Sportboote zweckmäßig und wie oft muss man einen Feuerlöscher überprüfen lassen?<br>A. ABC-Pulver- und Schaumlöscher, mindestens alle 2 Jahre.<br>B. Feuerlöscher mit Löschschaum, mindestens einmal pro Jahr.<br>C. CO2-Feuerlöscher, mindestens alle 2 Jahre.<br>D. ABC-Pulverlöscher, mindestens einmal pro Jahr.


A. Luftzufuhr verhindern, Feuerlöscher erst am Brandherd einsetzen und das Feuer möglichst von unten bekämpfen.	Frage 69 (Basis)<br>Welche Maßnahmen muss man ergreifen, um einen Brand mit dem Feuerlöscher wirksam zu bekämpfen?<br>A. Luftzufuhr verhindern, Feuerlöscher erst am Brandherd einsetzen und das Feuer möglichst von unten bekämpfen.<br>B. Rauchabzug sicherstellen und Feuerlöscher rechtzeitig einsetzen, dabei den Löschstrahl möglichst in die lodernden Flammen halten.<br>C. Luftzufuhr verhindern und den Feuerlöscher mit sparsamen Löschstrahlstößen einsetzen, dabei das Feuer möglichst von oben bekämpfen.<br>D. Handhabungshinweise durchlesen und den Feuerlöscher sofort einsetzen, dabei das Feuer möglichst von unten bekämpfen.


A. Hilfe leisten und so lange am Unfallort bleiben, bis ein weiterer Beistand nicht mehr erforderlich ist; alle erforderlichen Daten austauschen.	Frage 70 (Basis)<br>Wie hat man sich nach einem Zusammenstoß zu verhalten?<br>A. Hilfe leisten und so lange am Unfallort bleiben, bis ein weiterer Beistand nicht mehr erforderlich ist; alle erforderlichen Daten austauschen.<br>B. Hilfe leisten und so lange am Unfallort bleiben, bis ein weiterer Beistand nicht mehr erforderlich ist; die Wasserschutzpolizei benachrichtigen.<br>C. Hilfe leisten und so lange am Unfallort bleiben, bis ein weiterer Beistand nicht mehr erforderlich ist; Notsignal geben.<br>D. Hilfe leisten und so lange am Unfallort bleiben, bis ein weiterer Beistand nicht mehr erforderlich ist; Verschlusszustand herstellen.


A. Luftdruckänderung, Luftfeuchtigkeit und Temperatur.	Frage 71 (Basis)<br>Welche Faktoren sind hauptsächlich für das Wettergeschehen, also für Wind und Niederschläge, ausschlaggebend?<br>A. Luftdruckänderung, Luftfeuchtigkeit und Temperatur.<br>B. Luftdruckänderung, Sonneneinstrahlung und Höhenlage.<br>C. Luftdruckänderung, Luftfeuchtigkeit und Jahreszeit.<br>D. Luftdruckänderung, Tageszeit und Temperatur.


A. Wenn Gefahr für Leib oder Leben von Personen besteht und daher Hilfe benötigt wird.	Frage 72 (Basis)<br>In welcher Situation dürfen Notsignale gegeben werden?<br>A. Wenn Gefahr für Leib oder Leben von Personen besteht und daher Hilfe benötigt wird.<br>B. Wenn Gefahr für Leib oder Leben von Personen besteht oder das Schiff nicht mehr sicher manövriert werden kann.<br>C. Wenn Gefahr für Leib oder Leben von Personen oder erhebliche Sachwerte besteht und daher Hilfe benötigt wird.<br>D. Wenn Gefahr für Leib oder Leben von Personen, erhebliche Sachwerte oder die maritime Umwelt besteht.


A. Für Sportboote von mehr als 11,03 kW (15 PS) Nutzleistung bei Verwendung eines Verbrennungsmotors bzw. 7,5 kW bei Verwendung eines Elektromotors Betriebsart S1 (Dauerbetrieb) und weniger als 20 m Länge.	Frage 73 (Binnen)<br>Für welche Sportboote ist der Sportbootführerschein mit dem Geltungsbereich Binnenschifffahrtsstraßen vorgeschrieben?<br>A. Für Sportboote von mehr als 11,03 kW (15 PS) Nutzleistung bei Verwendung eines Verbrennungsmotors bzw. 7,5 kW bei Verwendung eines Elektromotors Betriebsart S1 (Dauerbetrieb) und weniger als 20 m Länge.<br>B. Für Sportboote von weniger als 11,03 kW (15 PS) Nutzleistung bei Verwendung eines Verbrennungsmotors bzw. 7,5 kW bei Verwendung eines Elektromotors Betriebsart S1 (Dauerbetrieb) und mehr als 20 m Länge.<br>C. Für Sportboote von mehr als 11,03 kW (15 PS) Nutzleistung bei Verwendung eines Verbrennungsmotors bzw. 7,5 kW bei Verwendung eines Elektromotors Betriebsart S1 (Dauerbetrieb) und mehr als 20 m Länge.<br>D. Für Sportboote von weniger als 11,03 kW (15 PS) Nutzleistung bei Verwendung eines Verbrennungsmotors bzw. 7,5 kW bei Verwendung eines Elektromotors Betriebsart S1 (Dauerbetrieb) und weniger als 20 m Länge.


A. Auf den Bundeswasserstraßen im Binnenbereich.	Frage 74 (Binnen)<br>Auf welchen Gewässern gilt der Sportbootführerschein mit dem Geltungsbereich Binnenschifffahrtsstraßen?<br>A. Auf den Bundeswasserstraßen im Binnenbereich.<br>B. Auf allen Landesgewässern.<br>C. Auf den Bundeswasserstraßen und allen Landesgewässern.<br>D. Auf allen Seewasserstraßen.


A. Bei fehlender Tauglichkeit oder fehlender Zuverlässigkeit.	Frage 75 (Binnen)<br>Aus welchen Gründen muss der Sportbootführerschein mit dem Geltungsbereich Binnenschifffahrtsstraßen entzogen werden?<br>A. Bei fehlender Tauglichkeit oder fehlender Zuverlässigkeit.<br>B. Bei zweifelhafter Tauglichkeit wegen Alkoholmissbrauch.<br>C. Bei zweifelhafter Zuverlässigkeit aus Altersgründen.<br>D. Bei fehlender Zuverlässigkeit nach einer begangener Ordnungswidrigkeit.


A. Vermeidung der Gefährdung von Menschenleben, von Beschädigungen an Fahrzeugen, Anlagen oder Ufern, Behinderung der Schifffahrt und Beeinträchtigung der Umwelt.	Frage 76 (Binnen)<br>Was beinhaltet die allgemeine Sorgfaltspflicht?<br>A. Vermeidung der Gefährdung von Menschenleben, von Beschädigungen an Fahrzeugen, Anlagen oder Ufern, Behinderung der Schifffahrt und Beeinträchtigung der Umwelt.<br>B. Gefährdung von Menschenleben, Beschädigungen an Fahrzeugen, Anlagen oder Ufern und Beeinträchtigung der Umwelt.<br>C. Es ist alles zu tun, was zur Vermeidung der Gefährdung von Menschenleben, Behinderung der Schifffahrt und Beeinträchtigung der Umwelt nötig ist.<br>D. Es ist alles zu tun, was zur Vermeidung von Beschädigungen an Fahrzeugen, Anlagen oder Ufern, Behinderung der Schifffahrt und Beeinträchtigung der Umwelt nötig ist.


A. Bei unmittelbar drohender Gefahr für sich oder andere.	Frage 77 (Binnen)<br>Unter welchen Umständen darf von den geltenden Bestimmungen über das Verhalten im Verkehr auf den Binnenschifffahrtsstraßen abgewichen werden?<br>A. Bei unmittelbar drohender Gefahr für sich oder andere.<br>B. Bei unmittelbar bevorstehender Begegnung.<br>C. Bei unmittelbar bevorstehendem Überholvorgang.<br>D. Bei mittelbar drohender Gefahr für sich oder andere.


A. Mindestalter 16 Jahre.	Frage 78 (Binnen)<br>Welche Anforderungen neben der körperlichen und geistigen Tauglichkeit und fachlichen Eignung muss der Führer eines Sportbootes auf Binnenschifffahrtsstraßen erfüllen, wenn die größte Nutzleistung der Antriebsmaschine 11,03 kW bei Verbrennungsmotoren bzw. 7,5 kW bei Elektromotoren Betriebsart S1 (Dauerbetrieb) oder weniger beträgt?<br>A. Mindestalter 16 Jahre.<br>B. Nachweis der Zuverlässigkeit.<br>C. Mindestalter 14 Jahre.<br>D. Besitz eines Sportbootführerscheins mit dem Geltungsbereich Binnenschifffahrtsstraßen für Sportboote mit Antriebsmaschine oder eines gleichgestellten Befähigungszeugnisses.


A. Besitz eines Sportbootführerscheins mit dem Geltungsbereich Binnenschifffahrtsstraßen für Sportboote mit Antriebsmaschine oder eines gleichgestellten Befähigungszeugnisses.	Frage 79 (Binnen)<br>Welche Anforderungen neben der körperlichen und geistigen Tauglichkeit und fachlichen Eignung muss der Führer eines Sportbootes auf dem Rhein erfüllen, wenn die Nutzleistung der Antriebsmaschine mehr als 11,03 kW bei Verbrennungsmotoren bzw. 7,5 kW bei Elektromotoren Betriebsart S1 (Dauerbetrieb) beträgt?<br>A. Besitz eines Sportbootführerscheins mit dem Geltungsbereich Binnenschifffahrtsstraßen für Sportboote mit Antriebsmaschine oder eines gleichgestellten Befähigungszeugnisses.<br>B. Nachweis der Zuverlässigkeit.<br>C. Mindestens 14 Jahre.<br>D. Mindestalter 16 Jahre.


A. Sie muss mindestens 16 Jahre alt und körperlich, geistig und fachlich geeignet sein.	Frage 80 (Binnen)<br>Welche Anforderungen werden an die Person gestellt, mit der der Schifffsführer das Ruder eines Sportbootes mit Antriebsmaschine auf Binnenschiffffahrtstraßen besetzen will?<br>A. Sie muss mindestens 16 Jahre alt und körperlich, geistig und fachlich geeignet sein.<br>B. Sie muss mindestens 18 Jahre alt und körperlich, geistig und fachlich geeignet sein.<br>C. Sie muss mindestens 16 Jahre alt und Inhaber des Sportbootführerscheins mit dem Geltungsbereich Binnenschifffahrtsstraßen für Sportboote mit Antriebsmaschine sein.<br>D. Sie muss mindestens 14 Jahre alt und körperlich, geistig und fachlich geeignet sein.


A. Bei der Wasserstraßen- und Schifffahrtsverwaltung, im Internet unter www.elwis.de und bei der Wasserschutzpolizei.	Frage 81 (Binnen)<br>Wo erhält man Auskünfte über Verkehrsbeschränkungen und aktuelle Informationen über Binnenschifffahrtsstraßen?<br>A. Bei der Wasserstraßen- und Schifffahrtsverwaltung, im Internet unter www.elwis.de und bei der Wasserschutzpolizei.<br>B. Bei einem Wasserwirtschaftsamt und bei der Wasserschutzpolizei.<br>C. In der Binnenschifffahrtsstraßen-Ordnung Teil II.<br>D. In der Binnenschiffsuntersuchungsordnung.


A. Alle Informationen und Weisungen zu empfangen und zu geben, alle Schallzeichen wahrzunehmen und nach allen Seiten genügend freie Sicht zu haben.	Frage 82 (Binnen)<br>Wozu muss der Rudergänger eines Sportbootes zur sicheren Steuerung in der Lage sein?<br>A. Alle Informationen und Weisungen zu empfangen und zu geben, alle Schallzeichen wahrzunehmen und nach allen Seiten genügend freie Sicht zu haben.<br>B. Alle Informationen und Weisungen zu empfangen und zu geben.<br>C. Alle Schallzeichen wahrnehmen zu können und nach allen Seiten genügend freie Sicht zu haben.<br>D. Alle Informationen und Weisungen zu empfangen und zu geben und nach allen Seiten genügend freie Sicht zu haben.


A. Bis zu einer Länge von weniger als 20 m (ohne Ruder und Bugspriet).	Frage 83 (Binnen)<br>Bis zu welcher Schiffslänge berechtigt der Sportbootführerschein mit dem Geltungsbereich Binnenschifffahrtsstraßen zum Führen eines Sportbootes auf Binnenschifffahrtsstraßen?<br>A. Bis zu einer Länge von weniger als 20 m (ohne Ruder und Bugspriet).<br>B. Bis zu einer Länge von weniger als 25 m (mit Ruder und Bugspriet).<br>C. Bis zu einer Länge von weniger als 25 m (ohne Ruder und Bugspriet).<br>D. Bis zu einer Länge von weniger als 15 m (mit Ruder und Bugspriet).


A. Binnenschifffahrtsstraßen-Ordnung, Rheinschifffahrtspolizeiverordnung.	Frage 84 (Binnen)<br>Wo findet man die allgemeinen Verkehrsregeln für die Binnenschifffahrtsstraßen und den Rhein?<br>A. Binnenschifffahrtsstraßen-Ordnung, Rheinschifffahrtspolizeiverordnung.<br>B. Binnenschiffsuntersuchungsordnung, Rheinschifffahrtspolizeiverordnung.<br>C. Moselschifffahrtspolizeiverordnung, Donauschifffahrtspolizeiverordnung.<br>D. Wassermotorräderverordnung, Wasserskiverordnung.


A. Moselschifffahrtspolizeiverordnung, Donauschifffahrtspolizeiverordnung.	Frage 85 (Binnen)<br>Wo findet man die allgemeinen Verkehrsregeln für die Mosel und die Donau?<br>A. Moselschifffahrtspolizeiverordnung, Donauschifffahrtspolizeiverordnung.<br>B. Donauschifffahrtspolizeiverordnung, Binnenschifffahrtsstraßen-Ordnung.<br>C. Moselschifffahrtspolizeiverordnung, Binnenschiffsuntersuchungsordnung.<br>D. Wassermotorräderverordnung, Wasserskiverordnung.


A. Wassermotorräderverordnung, Wasserskiverordnung.	Frage 86 (Binnen)<br>Wo findet man Regeln für den Verkehr von Wassermotorrädern und für das Wasserskilaufen?<br>A. Wassermotorräderverordnung, Wasserskiverordnung.<br>B. Moselschifffahrtspolizeiverordnung, Donauschifffahrtspolizeiverordnung.<br>C. Binnenschifffahrtsstraßen-Ordnung, Rheinschifffahrtspolizeiverordnung.<br>D. Moselschifffahrtspolizeiverordnung, Binnenschiffsuntersuchungsordnung.


A. Die Wasserstraßen- und Schifffahrtsverwaltung oder die Wasserschutzpolizei ist mit genauer Angabe der Hindernisstelle zu benachrichtigen.	Frage 87 (Binnen)<br>Welche Maßnahmen sind zu treffen, wenn das Fahrzeug innerhalb des Fahrwassers bzw der Fahrrinne Grundberührung hat?<br>A. Die Wasserstraßen- und Schifffahrtsverwaltung oder die Wasserschutzpolizei ist mit genauer Angabe der Hindernisstelle zu benachrichtigen.<br>B. Die Wasserschutzpolizei oder die Wasserstraßen- und Schifffahrtsverwaltung ist mit genauer Angabe der Schiffsdaten zu informieren.<br>C. Das Fahrzeug verbleibt vor Ort bis die Wasserschutzpolizei eintrifft.<br>D. Ein Baggerunternehmen ist zu verständigen, damit das Hindernis beseitigt wird.


A. Den Teil der Wasserstraße, der den örtlichen Umständen nach vom durchgehenden Schiffsverkehr benutzt wird.	Frage 88 (Binnen)<br>Was versteht man unter "Fahrwasser"?<br>A. Den Teil der Wasserstraße, der den örtlichen Umständen nach vom durchgehenden Schiffsverkehr benutzt wird.<br>B. Es ist der Teil der Wasserstraße, der durch die Ufer begrenzt ist.<br>C. Den Teil der Wasserstraße, in dem für den durchgehenden Schiffsverkehr bestimmte Breiten und Tiefen vorgehalten bzw. angestrebt werden.<br>D. Es ist der Teil der Wasserstraße, deren Tiefe bei 2,50 m und mehr beginnt.


A. Es ist der Teil der Wasserstraße, in dem für den durchgehenden Schiffsverkehr bestimmte Breiten und Tiefen vorgehalten bzw. angestrebt werden.	Frage 89 (Binnen)<br>Was versteht man unter "Fahrrinne"?<br>A. Es ist der Teil der Wasserstraße, in dem für den durchgehenden Schiffsverkehr bestimmte Breiten und Tiefen vorgehalten bzw. angestrebt werden.<br>B. Den Teil der Wasserstraße, der den örtlichen Umständen nach vom durchgehenden Schiffsverkehr benutzt wird.<br>C. Es ist der Teil der Wasserstraße, deren Breite mindestens 150 m und deren Tiefe mindestens 3,00 m beträgt.<br>D. Es ist der Teil der Wasserstraße, deren Breite mindestens 88 m und deren Tiefe mindestens 2,50 m beträgt.


A. Durch Nautischen Informationsfunk, Information im Rundfunk, im Fernsehen und im Internet.	Frage 90 (Binnen)<br>Wie wird die Schifffahrt vom Erreichen bestimmter Wasserstände und Hochwassermarken informiert?<br>A. Durch Nautischen Informationsfunk, Information im Rundfunk, im Fernsehen und im Internet.<br>B. Durch Aushang bei Hafenämtern und Schleusen.<br>C. Durch Aushang bei Wasserschutzpolizei-Stationen.<br>D. Durch Bekanntgaben der Hochwasserschutzzentrale.


A. An den Pegeln und ausgewiesenen Hochwassermarken.	Frage 91 (Binnen)<br>Wo kann der Sportbootfahrer vor Ort das Erreichen bestimmter Wasserstände und Hochwassermarken feststellen?<br>A. An den Pegeln und ausgewiesenen Hochwassermarken.<br>B. An den Aushängen bei Hafenämtern und Schleusen.<br>C. An den Aushängen bei Wasserschutzpolizei-Stationen.<br>D. An den Pegeln und den Einsenkungsmarken der Fahrzeuge.


A. Geschwindigkeitsbeschränkung und Fahrverbot für Fahrzeuge ohne Sprechfunk.	Frage 92 (Binnen)<br>Welche Auswirkungen kann das Erreichen der Hochwassermarke I für die Sportschifffahrt haben?<br>A. Geschwindigkeitsbeschränkung und Fahrverbot für Fahrzeuge ohne Sprechfunk.<br>B. Einstellung der Schifffahrt.<br>C. Verbot der Schifffahrt bei Nacht und unsichtigem Wetter.<br>D. Überholverbot und Fahrverbot für Fahrzeuge ohne Sprechfunk.


A. Einstellung der Schifffahrt.	Frage 93 (Binnen)<br>Welche Auswirkungen hat das Erreichen der Hochwassermarke II für die Sportschifffahrt?<br>A. Einstellung der Schifffahrt.<br>B. Geschwindigkeitsbeschränkung und Fahrverbot für Fahrzeuge ohne Sprechfunk.<br>C. Überholverbot und Fahrverbot für Fahrzeuge ohne Sprechfunk.<br>D. Verbot der Schifffahrt bei Nacht und unsichtigem Wetter.


A. Von der Quelle bis zur Mündung.	Frage 94 (Binnen)<br>In welche Richtung werden bei Flüssen die Uferseiten als rechtes bzw. linkes Ufer bezeichnet?<br>A. Von der Quelle bis zur Mündung.<br>B. Von der Mündung bis zur Quelle.<br>C. Bei der Bergfahrt liegt die rechte Uferseite rechts.<br>D. Bei der Talfahrt liegt die rechte Uferseite links.


A. Die Fahrt in Richtung Quelle.	Frage 95 (Binnen)<br>Was bedeutet "zu Berg" oder "Bergfahrt" auf Flüssen?<br>A. Die Fahrt in Richtung Quelle.<br>B. Die Fahrt über Grund.<br>C. Die Fahrt mit der Strömung.<br>D. Die Fahrt in Richtung Mündung.


A. Die Fahrt, die in Teil II der Binnenschifffahrtsstraßen-Ordnung als Fahrt "zu Berg" oder "Bergfahrt" festgelegt ist.	Frage 96 (Binnen)<br>Was bedeutet "zu Berg" oder "Bergfahrt" auf Kanälen?<br>A. Die Fahrt, die in Teil II der Binnenschifffahrtsstraßen-Ordnung als Fahrt "zu Berg" oder "Bergfahrt" festgelegt ist.<br>B. Die Fahrt, die in Teil I der Binnenschifffahrtsstraßen-Ordnung als Fahrt "zu Berg" oder "Bergfahrt" festgelegt ist.<br>C. Die Fahrt in Richtung Quelle.<br>D. Die Fahrt gegen die Strömung.


A. Rote Stumpftonnen oder Schwimmstangen.	Frage 97 (Binnen)<br>Welche Zeichen begrenzen die Fahrrinne zum rechten Ufer?<br>A. Rote Stumpftonnen oder Schwimmstangen.<br>B. Grüne Spitztonnen oder Schwimmstangen.<br>C. Rote Spierentonnen oder Schwimmstangen.<br>D. Grüne Spierentonnen oder Schwimmstangen.


A. Grüne Spitztonnen oder Schwimmstangen.	Frage 98 (Binnen)<br>Welche Zeichen begrenzen die Fahrrinne zum linken Ufer?<br>A. Grüne Spitztonnen oder Schwimmstangen.<br>B. Rote Stumpftonnen oder Schwimmstangen.<br>C. Rote Spierentonnen oder Schwimmstangen.<br>D. Grüne Spierentonnen oder Schwimmstangen.


A. Die linke Fahrrinnenseite, gekennzeichnet durch grüne Spitztonnen oder Schwimmstangen.	Frage 99 (Binnen)<br>Welche Fahrrinnenseite hat ein Bergfahrer an seiner Steuerbordseite und wie ist diese gekennzeichnet?<br>A. Die linke Fahrrinnenseite, gekennzeichnet durch grüne Spitztonnen oder Schwimmstangen.<br>B. Die rechte Fahrrinnenseite, gekennzeichnet durch rote Stumpftonnen oder Schwimmstangen.<br>C. Die linke Fahrrinnenseite, gekennzeichnet durch rote Stumpftonnen oder Schwimmstangen.<br>D. Die rechte Fahrrinnenseite, gekennzeichnet durch grüne Spitztonnen oder Schwimmstangen.


A. Fahrrinnenspaltung. Vorbeifahrt an beiden Seiten möglich.	Frage 100 (Binnen)<br>Was bedeutet eine rot-grün gestreifte Tonne oder Schwimmstange und was ist zu beachten?<br>A. Fahrrinnenspaltung. Vorbeifahrt an beiden Seiten möglich.<br>B. Fahrrinnenspaltung. In Fahrtrichtung links halten.<br>C. Fahrrinnenspaltung. Vorbeifahrt nur an Steuerbord möglich.<br>D. Fahrrinnenspaltung. In Fahrtrichtung rechts halten.


A. Stangen mit Toppzeichen: roter Kegel, Spitze nach unten, oder rot-weiß gestreifte Schwimmstange mit rotem Zylinder.	Frage 101 (Binnen)<br>Mit welchen Zeichen werden Hindernisse wie zum Beispiel Buhnen und Kribben an der rechten Seite der Wasserstraße bezeichnet?<br>A. Stangen mit Toppzeichen: roter Kegel, Spitze nach unten, oder rot-weiß gestreifte Schwimmstange mit rotem Zylinder.<br>B. Stangen mit Toppzeichen: grüner Kegel, Spitze nach oben, oder grün-weiß gestreifte Schwimmstange mit grünem Kegel.<br>C. Stangen mit Toppzeichen: roter Kegel, Spitze nach oben, oder rot-weiß gestreifte Schwimmstange mit rotem Zylinder.<br>D. Stangen mit Toppzeichen: grüner Kegel, Spitze nach unten, oder grün-weiß gestreifte Schwimmstange mit grünem Kegel.


A. Hindernis an der linken Seite der Wasserstraße.	Frage 102 (Binnen)<br>Was kennzeichnet eine grün-weiß gestreifte Schwimmstange mit grünem Kegel, Spitze nach oben, oder eine grüne Tonne mit grün-weiß gestreiftem Aufsatz mit grünem Kegel, Spitze nach oben?<br>A. Hindernis an der linken Seite der Wasserstraße.<br>B. Fahrrinnenrand an der linken Seite der Wasserstraße.<br>C. Hindernis an der rechten Seite der Wasserstraße.<br>D. Fahrrinnenrand an der rechten Seite der Wasserstraße.


A. Ankern.	Frage 103 (Binnen)<br>Was ist in Kanälen verboten?<br>A. Ankern.<br>B. Wenden.<br>C. Überholen.<br>D. Begegnen.


A. Ein Ankerlieger, dessen Anker die Schifffahrt gefährden kann.	Frage 104 (Binnen)<br>Was bedeuten auf einem stillliegenden Fahrzeug zwei weiße Lichter übereinander?<br>A. Ein Ankerlieger, dessen Anker die Schifffahrt gefährden kann.<br>B. Ein stillliegender Schubverband.<br>C. Ein Ankerlieger, der zwei Anker ausgelegt hat.<br>D. Ein Fahrzeug über 135 m.


A. Ein von allen Seiten sichtbares weißes Rundumlicht auf der Fahrwasserseite.	Frage 105 (Binnen)<br>Welches Licht setzt ein stillliegendes Fahrzeug?<br>A. Ein von allen Seiten sichtbares weißes Rundumlicht auf der Fahrwasserseite.<br>B. Ein weißes Topplicht und ein weißes Hecklicht.<br>C. Die Seitenlichter und ein sichtbares weißes Rundumlicht.<br>D. Ein von allen Seiten sichtbares weißes Blinklicht auf der Fahrwasserseite.


A. Mit einem gelben Döpper.	Frage 106 (Binnen)<br>Wie sind Anker am Tage bezeichnet, die die Schifffahrt behindern können?<br>A. Mit einem gelben Döpper.<br>B. Mit einem weißen Döpper.<br>C. Mit einem grünen Döpper.<br>D. Mit einem roten Döpper.


A. Liegestelle für Fahrzeuge mit explosiven Stoffen, für Kleinfahrzeuge verboten.	Frage 107 (Binnen)<br>Was bedeutet dieses Tafelzeichen?
<br><br><img src="q107_1.jpg"><br>A. Liegestelle für Fahrzeuge mit explosiven Stoffen, für Kleinfahrzeuge verboten.<br>B. Liegestelle für Fahrzeuge mit brennbaren Stoffen, für Kleinfahrzeuge verboten.<br>C. Liegestelle für Fahrzeuge mit gesundheitsgefährdeten Stoffen, für Kleinfahrzeuge verboten.<br>D. Liegestelle für alle Fahrzeuge, für Kleinfahrzeuge verboten.


A. Liegestelle für Fahrzeuge ohne gefährliche Güter, auch für Kleinfahrzeuge.	Frage 108 (Binnen)<br>Was bedeuten diese Tafelzeichen?
<br><br><img src="q108_1.jpg"><br><br><img src="q108_2.jpg"><br>A. Liegestelle für Fahrzeuge ohne gefährliche Güter, auch für Kleinfahrzeuge.<br>B. Liegestelle für Fahrzeuge ohne gefährliche Güter, nicht für Kleinfahrzeuge.<br>C. Liegestelle für Fahrzeuge mit gefährlichen Gütern, auch für Kleinfahrzeuge.<br>D. Liegestelle für Fahrzeuge mit gefährlichen Gütern, nicht für Kleinfahrzeuge.


